external_id,task_id,primary_topic_id,primary_topic_title,confidence,difficulty,action
"136968","5c57b973-810a-494c-a809-0cc3b4270b42","5ee4e31f-8b00-45ef-a1aa-607856809c83","Графики изопроцессов","0.95","средняя","inserted"
"169651","894713d6-fa99-473f-be4e-5278877abf51","92c499aa-3df6-4335-a036-24219b611408","Основное уравнение МКТ","0.9","средняя","inserted"
"138148","dd0eb60c-9acc-4f76-a5f5-cec410c24df7","63286143-8bd2-4207-abf6-a0633f570716","Агрегатные переходы (плавление, парообразование)","0.95","лёгкая","inserted"
"141699","a1077f59-755f-419f-b006-918c00d96e25","5ee4e31f-8b00-45ef-a1aa-607856809c83","Графики изопроцессов","0.95","средняя","inserted"
"134186","8cc84133-e509-4a25-b2bf-43a958c51c5b","5ee4e31f-8b00-45ef-a1aa-607856809c83","Графики изопроцессов","0.95","средняя","inserted"
"138637","baf60baa-69ec-4cb5-a8cc-8338804d1fb5","5ee4e31f-8b00-45ef-a1aa-607856809c83","Графики изопроцессов","0.95","средняя","inserted"
"139077","d4fcf2b6-39c2-4ba1-802c-e91dcf6a626b","3a3372ab-387c-4614-a852-42dade28c3b7","Изопроцессы","0.95","средняя","inserted"
"96095","2e62d6f3-59d3-46b1-979a-d47e2d082026","77f30a76-213f-4e80-b0dd-b296539dcaa3","Уравнение состояния идеального газа (Менделеева-Клапейрона)","0.95","средняя","inserted"
"96015","394f8aa0-35d2-46d3-95aa-1e691934c2e7","ab5b8a4a-72f7-46e0-8324-e3b84c92ea67","Тепловые машины, КПД","0.95","средняя","inserted"
"84916","c015fb47-24f3-4963-80a9-47a7b0584f3c","ab5b8a4a-72f7-46e0-8324-e3b84c92ea67","Тепловые машины, КПД","0.95","средняя","inserted"
"102721","0b94515d-d22f-48d4-ac29-820a65d03183","ab5b8a4a-72f7-46e0-8324-e3b84c92ea67","Тепловые машины, КПД","0.95","средняя","inserted"
"14061","baf05251-242b-4ac2-a8b8-5300949cf3fd","3a3372ab-387c-4614-a852-42dade28c3b7","Изопроцессы","0.95","средняя","inserted"
"40925","18b55fe8-689b-4e1e-8a4f-70640871a114","7f5b64d2-fed0-494b-b096-68508ddaec58","Сила тока, напряжение, сопротивление","0.95","лёгкая","inserted"
"14072","c64bcfb0-ebe5-44c7-a7ae-246bfb1a847f","ab5b8a4a-72f7-46e0-8324-e3b84c92ea67","Тепловые машины, КПД","0.95","средняя","inserted"
"14059","570b4dc3-6d9c-46cf-985d-58d77edc4217","3a3372ab-387c-4614-a852-42dade28c3b7","Изопроцессы","0.95","средняя","inserted"
"26305","4ccbdba5-de8b-42d1-8d44-95982ad4e020","f56de6c4-8ede-4e26-a7ce-ac3c09e4a8b5","Первый закон термодинамики","0.95","средняя","inserted"
"14082","44834e8a-f84c-4fda-aed1-d516c5737bd5","6918f1ff-251c-4dbe-ba73-51eb58a2072f","Насыщенный пар","0.95","средняя","inserted"
"139121","2c53bb2c-9bea-412e-bca8-e4128df329ca","ab5b8a4a-72f7-46e0-8324-e3b84c92ea67","Тепловые машины, КПД","0.95","средняя","inserted"
"94466","56b5315b-d8b8-484f-b65c-d6b9906ef0ad","ab5b8a4a-72f7-46e0-8324-e3b84c92ea67","Тепловые машины, КПД","0.95","средняя","inserted"
"115714","3a74d5aa-f277-4f8f-bcea-092ed6927608","57740562-f95c-4563-b3b2-bc1424428ee8","Работа газа в термодинамике","0.95","средняя","inserted"
"14076","a95296c5-bb27-4e1f-8a8a-7fa1606a8a5f","973e904d-33c9-494b-b3da-4c34a48b4b20","Внутренняя энергия газа","0.95","лёгкая","inserted"
"103105","bc81a6fa-f529-4347-a028-8c2f1eb1a72c","92c499aa-3df6-4335-a036-24219b611408","Основное уравнение МКТ","0.95","лёгкая","inserted"
"14078","dc3f140e-e2d5-4b1d-9b2e-bf763de3583f","77f30a76-213f-4e80-b0dd-b296539dcaa3","Уравнение состояния идеального газа (Менделеева-Клапейрона)","0.9","средняя","inserted"
"114709","7bb5224b-fdfb-4f3b-86e4-aaa996972c47","5ee4e31f-8b00-45ef-a1aa-607856809c83","Графики изопроцессов","0.95","средняя","inserted"
"120728","605031ec-2021-4340-93fc-5dbe322241f5","d990b470-e47d-4f73-b895-427f26b0c233","Гармонические колебания","0.95","средняя","inserted"
"17840","eb779751-b81d-4b7e-8231-613d757306bc","61ebc2e0-9d14-4f93-ae46-8943bb279889","Влажность воздуха","0.95","средняя","inserted"
"137117","c6d607ec-45af-4a23-b102-10286aae36c3","3a3372ab-387c-4614-a852-42dade28c3b7","Изопроцессы","0.95","средняя","inserted"
"168204","94d1bea2-84fc-49bf-8bd2-40f052c5c4e3","973e904d-33c9-494b-b3da-4c34a48b4b20","Внутренняя энергия газа","0.95","средняя","inserted"
"14062","34bf0d1a-6ef0-45fa-b689-3a7e887fb606","3a3372ab-387c-4614-a852-42dade28c3b7","Изопроцессы","0.95","средняя","inserted"
"14086","46e20e7e-3604-4b22-9555-83f0fb1389c6","63286143-8bd2-4207-abf6-a0633f570716","Агрегатные переходы (плавление, парообразование)","0.95","средняя","inserted"
"136869","095c2bfd-d89c-4f93-9a84-b26420bc6de7","5ee4e31f-8b00-45ef-a1aa-607856809c83","Графики изопроцессов","0.95","средняя","inserted"
"14070","39d8ac9b-da84-4303-91d6-164fe7b3e039","5ee4e31f-8b00-45ef-a1aa-607856809c83","Графики изопроцессов","0.95","средняя","inserted"
"169033","4581097b-e5db-4002-bf31-86c199feeb2d","3a3372ab-387c-4614-a852-42dade28c3b7","Изопроцессы","0.95","средняя","inserted"
"133146","c0241a2f-3d25-4d18-9d5b-818b731d367e","019ee2aa-8647-4aa1-b4ba-c805df98fa80","Движение тела, брошенного под углом к горизонту","0.95","средняя","inserted"
"96552","9e9f2fc3-7e21-4e51-94e4-4d832a7de484","57740562-f95c-4563-b3b2-bc1424428ee8","Работа газа в термодинамике","0.95","средняя","inserted"
"103128","d2c592fc-29e6-419f-9734-37d9e74d17b0","5ee4e31f-8b00-45ef-a1aa-607856809c83","Графики изопроцессов","0.95","средняя","inserted"
"121868","fd8571cc-5ff9-44a2-984f-e156db221b5f","77f30a76-213f-4e80-b0dd-b296539dcaa3","Уравнение состояния идеального газа (Менделеева-Клапейрона)","0.95","средняя","inserted"
"104252","c6434bec-5eec-454f-bc88-f6307a1a1fc5","3a3372ab-387c-4614-a852-42dade28c3b7","Изопроцессы","0.95","средняя","inserted"
"100675","3229430c-9ae1-4485-8b15-28db9f7cd064","6918f1ff-251c-4dbe-ba73-51eb58a2072f","Насыщенный пар","0.95","средняя","inserted"
"18389","3d460256-f927-4ce5-832f-dc964f9a1be8","63286143-8bd2-4207-abf6-a0633f570716","Агрегатные переходы (плавление, парообразование)","0.95","средняя","inserted"
"138149","bfffc65f-31b0-410b-a36f-dd743078dcfa","63286143-8bd2-4207-abf6-a0633f570716","Агрегатные переходы (плавление, парообразование)","0.95","лёгкая","inserted"
"139119","a7b5460d-9b33-43ec-baac-936cc90ccfa0","ab5b8a4a-72f7-46e0-8324-e3b84c92ea67","Тепловые машины, КПД","0.95","сложная","inserted"
"137119","5afa7d0b-50c8-42d2-a4dc-242c05ac0ceb","92c499aa-3df6-4335-a036-24219b611408","Основное уравнение МКТ","0.95","средняя","inserted"
"155753","0b40b572-bd07-43f9-897f-36c5d364f1a8","973e904d-33c9-494b-b3da-4c34a48b4b20","Внутренняя энергия газа","0.95","средняя","inserted"
"165569","cc069d91-9a0f-43d1-94e9-d862ed41dc59","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"94469","c45aa391-c15c-473a-9013-1afdea95b88e","c4c222e6-540a-41fc-8aa1-e17547483ee0","Проводники и диэлектрики в поле","0.95","средняя","inserted"
"166411","0cad2957-7185-4519-9fa2-bab54522a606","687aa786-8049-43cb-981b-db2914f8bd17","Самоиндукция, индуктивность","0.95","средняя","inserted"
"103149","3abb0b39-08d8-4ea7-8a86-d3ffdfddb460","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"14134","f68c8393-2372-4c88-9da1-de51e410f899","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"166418","a96b64da-0bbe-492f-8b92-71830dc4b65d","687aa786-8049-43cb-981b-db2914f8bd17","Самоиндукция, индуктивность","0.95","средняя","inserted"
"165570","ed294928-e1dd-4be1-b433-aa9ba65df5cf","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","сложная","inserted"
"160033","c89e049b-ad94-4a36-ba13-d4cfc3f46db9","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"97555","26c84839-2c73-4ce2-826d-2bd93d9e1115","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"130532","0d4fd2c4-2eb9-4f19-b84f-2dc3c8401fac","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"94745","9f6d6205-8a05-40b9-be5b-13ca4021d1e7","cac27515-dcf2-47ac-8e5a-6708e0ac6947","Законы преломления, полное внутреннее отражение","0.95","средняя","inserted"
"96017","25b6682c-82d5-475f-8200-f0aa48b69957","cac27515-dcf2-47ac-8e5a-6708e0ac6947","Законы преломления, полное внутреннее отражение","0.95","средняя","inserted"
"95872","0b237e26-cf04-43ab-9fb4-9aff7abb2e2c","cac27515-dcf2-47ac-8e5a-6708e0ac6947","Законы преломления, полное внутреннее отражение","0.95","средняя","inserted"
"96822","aec58478-8417-48df-ba86-56c6874da954","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","средняя","inserted"
"126773","1435cf01-d14c-4ae1-bfb3-731b3754a49f","3bfe5c89-607b-4c04-9494-2a091d377e80","Расчёт электрических цепей","0.95","средняя","inserted"
"34593","9c70f0fb-666d-46b8-a007-168d0fff0c75","bf4f6e6b-cb9d-474f-ae44-31bb9a73c141","Сила Ампера","0.95","средняя","inserted"
"175290","a3c4732e-7358-4869-aaed-4ac17767b7d2","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"136738","a46bf7a3-8362-4d3c-ab34-3a1239b34aea","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"178849","29f4966b-d2e1-4e09-984b-cfa79a25390f","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","сложная","inserted"
"138642","724ad028-0796-4190-9f1f-06765067ddfe","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"120746","06ade689-d163-4f78-a04f-c5617ef143db","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","сложная","inserted"
"132445","d6291e23-247f-44bb-88e7-1faefed4cfd4","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"139657","83e34738-4115-48d3-b8a6-ca8a963eea52","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"132878","a980bece-5636-49d3-b9f1-fe4a942e5236","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"141191","e4588fa0-3000-4e88-b4c2-e1459ca9ff15","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"163383","bb9f512b-9b9a-461d-bb62-09f3b29b9551","282a35f4-efda-46c0-b9f4-73120001845d","Напряжённость электрического поля","0.95","средняя","inserted"
"138607","b7b09d33-47f7-4a5f-88bd-eef6ac0ce3d0","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"139104","36b5cf99-e577-45d7-8f39-a7c086ffaa72","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"141703","9329ac1d-4bd8-4784-9765-eb5935a6deb2","b2bac358-3fed-498b-89cf-29a3df32cd0a","Линзы, формула тонкой линзы","0.95","средняя","inserted"
"139143","1b0f98d5-4adf-49b9-97e5-b6aade7d49a6","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"143829","b14e08a6-aa4b-450b-8a3e-83e7797c3554","282a35f4-efda-46c0-b9f4-73120001845d","Напряжённость электрического поля","0.95","средняя","inserted"
"155620","5cd1155a-d973-4f6c-86b0-763c4f5dcaed","687aa786-8049-43cb-981b-db2914f8bd17","Самоиндукция, индуктивность","0.95","сложная","inserted"
"11975","4b016661-7307-4817-8074-2c13bb530f3b","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","средняя","inserted"
"91771","98f7399b-f4a7-4b0f-88bb-cde2c27dee8e","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","сложная","inserted"
"133189","ff541451-5039-42ba-a31d-bf84b0687c52","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","сложная","inserted"
"97905","059ecbfa-4548-4994-b0a4-22a36d00feb6","282a35f4-efda-46c0-b9f4-73120001845d","Напряжённость электрического поля","0.95","средняя","inserted"
"94358","a81d70ae-5488-428b-b450-110d68a47aa8","c4c222e6-540a-41fc-8aa1-e17547483ee0","Проводники и диэлектрики в поле","0.95","средняя","inserted"
"11974","0ddc2168-8a4d-474c-a555-091bdc3a26a4","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","сложная","inserted"
"18392","669a8218-9ff0-4ea2-a430-4f05cfda1ef8","cac27515-dcf2-47ac-8e5a-6708e0ac6947","Законы преломления, полное внутреннее отражение","0.95","средняя","inserted"
"135537","f5b55d9f-b4e5-4e9c-8529-48493018588c","687aa786-8049-43cb-981b-db2914f8bd17","Самоиндукция, индуктивность","0.95","сложная","inserted"
"177482","68662cd8-c54a-4107-b63f-137ba50b5191","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","сложная","inserted"
"158788","153c54a5-9edc-44d4-b562-2a2676d4b617","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"92303","70efcfb8-4418-4f55-a960-5cb5e8e0f74e","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"103150","64044040-a6ca-46bb-9d9c-70cac69e9415","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","сложная","inserted"
"159036","273bac23-bbd6-41e7-8a72-d42baaac074d","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"168653","5511c958-f594-4bc4-8260-31096a64f016","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","сложная","inserted"
"121351","c55b206c-8766-4136-b4cc-f100f20042d5","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","сложная","inserted"
"158962","0b0422a8-1b27-4e5c-b523-df14cfc96d1d","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"120418","4f2b9d80-6178-4145-91db-f4aa5cc3378e","cac27515-dcf2-47ac-8e5a-6708e0ac6947","Законы преломления, полное внутреннее отражение","0.95","средняя","inserted"
"138782","9879b954-d98f-449c-aa9e-e7c9ba24e628","687aa786-8049-43cb-981b-db2914f8bd17","Самоиндукция, индуктивность","0.95","средняя","inserted"
"136979","db8d6eb0-5905-4517-b1a9-d16241b32958","687aa786-8049-43cb-981b-db2914f8bd17","Самоиндукция, индуктивность","0.95","сложная","inserted"
"94217","4f317604-1956-470c-9e96-0589fe126bca","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"95163","04ddf4a6-f34b-4f58-9b2b-f201dd1471f7","cac27515-dcf2-47ac-8e5a-6708e0ac6947","Законы преломления, полное внутреннее отражение","0.95","средняя","inserted"
"14132","196f5bd3-825f-4ad6-a7bb-c71af5fcbe8a","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"103146","308085bb-5b3e-4845-86de-e71c53e3b0e5","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","средняя","inserted"
"65076","ca959e9d-7f1c-4833-a792-41f670cf0337","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"96921","a8b99bcf-8cb3-4457-a495-54efde64a1a7","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","средняя","inserted"
"11970","6ef5a0a8-911d-47c1-9fce-a3865228d616","09e6c95c-cb15-4184-985c-193b3f790571","Закон Ома для полной цепи (ЭДС)","0.95","средняя","inserted"
"46953","6ad8b28c-132d-4310-b98e-0f56a8c9b151","282a35f4-efda-46c0-b9f4-73120001845d","Напряжённость электрического поля","0.95","средняя","inserted"
"96097","23c38c34-75c3-454d-b3a8-369f9da86bd1","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"97752","f5f6aeb5-be76-4a10-85f7-c67ea5d08f9d","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"168202","be27ccb6-09dc-4b69-af64-a61dce9254b5","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"104266","8511919c-b576-493d-a991-5ade12cb462c","b2bac358-3fed-498b-89cf-29a3df32cd0a","Линзы, формула тонкой линзы","0.95","средняя","inserted"
"102205","fa9c08a7-377c-40f3-95bd-6b1548f5990a","cac27515-dcf2-47ac-8e5a-6708e0ac6947","Законы преломления, полное внутреннее отражение","0.95","средняя","inserted"
"14133","f635a95c-45f4-4e6b-b5be-340e270d603a","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"103148","4aec3293-bdf7-40ed-af0a-919e0962247c","282a35f4-efda-46c0-b9f4-73120001845d","Напряжённость электрического поля","0.95","средняя","inserted"
"96189","1fc4b722-2b5a-4118-9b6f-c4a94ae89ed0","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"112818","cd8a9957-ac55-486c-bb64-4db8fab2b813","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"91585","91c3df48-9923-48ad-93f1-155407827c34","bf4f6e6b-cb9d-474f-ae44-31bb9a73c141","Сила Ампера","0.95","средняя","inserted"
"112693","d789be72-d535-4048-ab1e-1f3d7b7a04fa","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","сложная","inserted"
"176016","e045bf0f-dc64-412b-9131-ba2a26c80173","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","средняя","inserted"
"126477","25c852fa-a423-4e3c-a084-186199e81a7e","09e6c95c-cb15-4184-985c-193b3f790571","Закон Ома для полной цепи (ЭДС)","0.95","средняя","inserted"
"39116","4d0371bb-b83c-4a93-9b51-9c083a6d83f7","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"115789","edc919a9-1f6d-4033-821e-60710e897d42","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","сложная","inserted"
"131014","1f7df694-d91d-4a18-9514-bfd2ab0583a4","2d245347-68ec-4912-a16c-c4bba8748730","Закон Кулона","0.95","средняя","inserted"
"183294","3ea5ced8-8201-4b96-9d90-03e966dd7e9c","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","средняя","inserted"
"134198","b8e1959a-f763-4053-a555-596505527fe9","c4c222e6-540a-41fc-8aa1-e17547483ee0","Проводники и диэлектрики в поле","0.95","средняя","inserted"
"136885","cbfad02f-acc0-4e63-ae80-9cb5768fdc6c","687aa786-8049-43cb-981b-db2914f8bd17","Самоиндукция, индуктивность","0.95","сложная","inserted"
"138780","bf791ae0-6e64-4a6d-81cf-e7f9bf736a7b","687aa786-8049-43cb-981b-db2914f8bd17","Самоиндукция, индуктивность","0.95","средняя","inserted"
"130441","a2bd61cc-175b-4a0a-ae87-d0e725ba0c26","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"139142","9be3a4f8-f2bf-4a95-9cfc-f492f1ca7bd9","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"143464","968de1cc-6096-4274-a8cb-51f0b99f5ae8","b2bac358-3fed-498b-89cf-29a3df32cd0a","Линзы, формула тонкой линзы","0.95","средняя","inserted"
"104265","48a9f236-1bda-4bd6-bb68-b21bfa8ad764","b2bac358-3fed-498b-89cf-29a3df32cd0a","Линзы, формула тонкой линзы","0.95","средняя","inserted"
"138168","4d5d6b98-bedc-4fd8-bba2-8faaf93c92e2","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","средняя","inserted"
"177156","721709cc-8b8f-43a1-9be5-a4b40a65d759","bf4f6e6b-cb9d-474f-ae44-31bb9a73c141","Сила Ампера","0.95","средняя","inserted"
"175671","9b9860c6-b96e-4cf5-8214-a4306889e260","3bfe5c89-607b-4c04-9494-2a091d377e80","Расчёт электрических цепей","0.95","средняя","inserted"
"96672","0bd50969-269d-4428-97b5-06e6f2e5f310","7f5b64d2-fed0-494b-b096-68508ddaec58","Сила тока, напряжение, сопротивление","0.95","средняя","inserted"
"139652","1ed40932-2c04-4ce4-b612-6b2de8091420","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"102431","6b36543a-d370-4191-8bc8-998d549f1712","30853096-b848-43ec-aa56-8a644cbdb2bf","Электромагнитная индукция (закон Фарадея)","0.95","средняя","inserted"
"137137","9cc55fea-2c5b-4b9b-b479-95dce5755a91","b2bac358-3fed-498b-89cf-29a3df32cd0a","Линзы, формула тонкой линзы","0.95","средняя","inserted"
"163446","be05ca7d-e8a9-48dd-9c4b-b281305524c9","6238ff98-a78d-4b89-9d17-825a74ba3854","Вес тела, невесомость, перегрузки","0.95","средняя","inserted"
"135424","e216e317-65e2-4883-987d-9fedb8bebe45","687aa786-8049-43cb-981b-db2914f8bd17","Самоиндукция, индуктивность","0.95","сложная","inserted"
"136573","e890589d-dc53-48b6-8f45-d9c5d49d4f53","cac27515-dcf2-47ac-8e5a-6708e0ac6947","Законы преломления, полное внутреннее отражение","0.95","средняя","inserted"
"155759","60673f9f-4122-4dec-8710-9df1af6ecfe9","687aa786-8049-43cb-981b-db2914f8bd17","Самоиндукция, индуктивность","0.95","сложная","inserted"
"137134","53e1b4c4-43f8-4b53-a8db-88a9cc21aa7a","b2bac358-3fed-498b-89cf-29a3df32cd0a","Линзы, формула тонкой линзы","0.95","средняя","inserted"
"15423","95919464-fdb5-4d97-b511-6e8dc2ccf99a","bf4f6e6b-cb9d-474f-ae44-31bb9a73c141","Сила Ампера","0.95","средняя","inserted"
"93787","3de59f6d-60c9-4593-ba88-81dd2684aa21","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"138169","e8ad90eb-99bb-4408-8357-d4fc2125fe69","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","средняя","inserted"
"175296","edf9c69a-665a-4b53-8dad-d36086caf5fe","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"96720","1ecc3c78-1c78-4aaa-abd1-f83bc2f02e14","7f5b64d2-fed0-494b-b096-68508ddaec58","Сила тока, напряжение, сопротивление","0.95","средняя","inserted"
"139154","6eed91fc-aad4-426a-a661-05641754c6f9","b2bac358-3fed-498b-89cf-29a3df32cd0a","Линзы, формула тонкой линзы","0.95","средняя","inserted"
"11376","777a168c-099c-4b60-a248-fe4a6fa87d8e","282a35f4-efda-46c0-b9f4-73120001845d","Напряжённость электрического поля","0.95","средняя","inserted"
"175276","6c18b701-a928-4f3d-afb0-270b5c28c8bb","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"15981","cdabbcab-1550-4027-a80f-f4f89cad9711","019020c4-13bf-418c-b366-63bf09d42066","Электромагнитные колебания, колебательный контур","0.95","средняя","inserted"
"114726","e82242db-7715-4f12-92df-0e89378e8ece","8bbb5507-6364-4078-89d1-a423f766858f","Конденсаторы, электроёмкость","0.95","сложная","inserted"
"111976","9b4f669d-ca4d-448e-a5f3-7d1342e8d638","282a35f4-efda-46c0-b9f4-73120001845d","Напряжённость электрического поля","0.95","средняя","inserted"
"103151","07a35b3c-3632-45a1-a490-741dd21db095","282a35f4-efda-46c0-b9f4-73120001845d","Напряжённость электрического поля","0.95","средняя","inserted"
"126653","48bf1cfc-b808-4f4f-b615-fa473d0e622d","09e6c95c-cb15-4184-985c-193b3f790571","Закон Ома для полной цепи (ЭДС)","0.95","сложная","inserted"
"146775","6f719e70-36ca-419e-a6d4-202e0f0e2f55","cac27515-dcf2-47ac-8e5a-6708e0ac6947","Законы преломления, полное внутреннее отражение","0.95","средняя","inserted"
"141708","88474148-8282-4153-a668-b04c8e4490e5","b2bac358-3fed-498b-89cf-29a3df32cd0a","Линзы, формула тонкой линзы","0.95","средняя","inserted"
"177483","74d0ec73-bb78-4179-a229-acb56a086773","3bfe5c89-607b-4c04-9494-2a091d377e80","Расчёт электрических цепей","0.95","средняя","inserted"
"175277","0fbb9d72-6912-447b-a034-02e0340f87ca","7f5b64d2-fed0-494b-b096-68508ddaec58","Сила тока, напряжение, сопротивление","0.95","средняя","inserted"
"175291","c4c70c7f-e8e8-4801-8519-78bbd6023d74","7f5b64d2-fed0-494b-b096-68508ddaec58","Сила тока, напряжение, сопротивление","0.95","средняя","inserted"
"64990","9d50a6e1-c781-4528-b7cd-b12b84547555","1fdbe34f-b66c-4a48-840a-092c1a630f19","Последовательное и параллельное соединение","0.95","средняя","inserted"
"14252","42834cdc-51e1-4624-9e94-7e92c942313e","b2bac358-3fed-498b-89cf-29a3df32cd0a","Линзы, формула тонкой линзы","0.95","средняя","inserted"
"165573","9e465ab6-6f24-4ac6-814c-f6e531d4b201","1fdbe34f-b66c-4a48-840a-092c1a630f19","Последовательное и параллельное соединение","0.95","средняя","inserted"
"94220","5a8218ca-a9e9-4360-a82b-d22ee8555940","b2bac358-3fed-498b-89cf-29a3df32cd0a","Линзы, формула тонкой линзы","0.95","средняя","inserted"
"84082","2ffaad7f-d66c-4626-a2f0-398f695b100e","c919b5bc-ba38-4b5a-a766-cb5a7101838c","Дифракция, дифракционная решётка","0.95","средняя","inserted"
"103245","02d9c8b4-7e62-4fbf-a424-a1244c5dccbd","1fdbe34f-b66c-4a48-840a-092c1a630f19","Последовательное и параллельное соединение","0.95","средняя","inserted"
"11980","a04bcbbb-3106-45f0-9a20-0b85c4613ca9","1fdbe34f-b66c-4a48-840a-092c1a630f19","Последовательное и параллельное соединение","0.95","средняя","inserted"
"102206","34d374f5-88ea-4325-b986-bf998db249e9","09e6c95c-cb15-4184-985c-193b3f790571","Закон Ома для полной цепи (ЭДС)","0.95","средняя","inserted"
